organisasjonsnummer,status,navn,hjemmeside,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,frivilligMvaRegistrertBeskrivelser,antallAnsatte,harRegistrertAntallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,sisteInnsendteAarsregnskap,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,postadresse_land,postadresse_landkode,postadresse_postnummer,postadresse_poststed,postadresse_adresse,postadresse_kommune,postadresse_kommunenummer,naeringskode1_kode,naeringskode1_beskrivelse,hjelpeenhetskode_kode,hjelpeenhetskode_beskrivelse,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,institusjonellSektorkode_kode,institusjonellSektorkode_beskrivelse,_links_self_href,naeringskode2_kode,naeringskode2_beskrivelse,naeringskode3_kode,naeringskode3_beskrivelse,slettedato,konkursdato,overordnetEnhet,_links_overordnetEnhet_href,underAvviklingDato
993314862,,ULNA AS,,2008-11-13,True,,12.0,True,2008-10-29,True,False,False,2022,False,False,False,Bokmål,2022-11-04,"['Selskapets virksomhet er barnehagedrift, samt annen virksomhet som', 'naturlig faller sammen med dette, herunder å delta i andre selskaper', 'med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte', 'gjøre seg intressert i andre foretagender.']",['Drift av barnehager.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,0609,OSLO,['Postboks 6738 - Etterstad'],OSLO,0301,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,2055,NORDKISA,['Hauerseterkvartalet 21'],ULLENSAKER,3209,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993314862,,,,,,,,,
989065971,,KF GOODWILL AS,,2006-01-30,False,,,False,2005-12-08,True,False,False,2022,False,False,False,Bokmål,2023-11-29,"['Investeringsvirksomhet, herunder verdipapirer, langsiktig investering', 'i fast eiendom og finansielle instrumenter og annet som står i', 'naturlig sammenheng med dette.']",['Investering i verdipapirer og fast eiendom.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,85.201,Ordinær grunnskoleundervisning,,,Norge,NO,2069,JESSHEIM,['Industrivegen 34'],ULLENSAKER,3209,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/989065971,,,,,,,,,
976694430,,BETANIA ALTA,www.betania-alta.no,1996-08-28,False,,109.0,True,1992-01-01,False,True,True,2022,False,False,False,Bokmål,,,"['Almennyttig, varig ideell virksomhet av helse- og sosial, pedagogisk,', 'humanitær og lignende art på evangelisk kristent verdigrunnlag i', 'Finnmark med videre. For å styrke formålet kan styret foreta kjøp og', 'salg av eiendommer og drive eiendomsutvikling alene eller sammen med', 'andre aktører.']",STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,Norge,NO,9502,ALTA,['Postboks 160'],ALTA,5601,87.302,Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell hele døgnet,,,Norge,NO,9513,ALTA,['Sorenskriverveien 2'],ALTA,5601,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/976694430,88.911,Barnehager,88.999,Andre sosialtjenester uten botilbud,,,,,
917891702,,SPIRE & GRO BARNEHAGENE AS,,2016-10-17,True,,5.0,True,2016-09-27,True,False,False,2022,False,False,False,Bokmål,2016-12-12,['Eie private barnehager og yte tjenester tilknyttet driften av disse.'],['Eie private barnehager og yte tjenester tilknyttet driften av disse.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,3942,PORSGRUNN,['Saturnvegen 54'],PORSGRUNN,4001,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/917891702,,,,,,,,,
978605702,,URTEHAGEN STIFTELSE,urtehagen.org,1997-06-05,True,,,True,,False,True,False,2022,False,False,False,Bokmål,,,"['Urtehagen skal ha religiøse, kulturelle og sosiale mål: drive tiltak', 'for barn og unge, fremme undervisning, styrke friluftsliv, produsere', 'bøker, drive ungdomsklubb og kvinneaktiviteter, investere i selskaper,', 'bestitte eiendom, samt det som hører naturlig til innen slike områder.']",STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,,,,,,,,88.999,Andre sosialtjenester uten botilbud,,,Norge,NO,0187,OSLO,['Norbygata 13'],OSLO,0301,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/978605702,,,,,,,,,
988256455,,EVENTUS BARNEHAGE AS,www.eventus.barnehage.no,2005-06-01,True,,29.0,True,2005-05-13,True,False,False,2022,False,False,False,Bokmål,2020-08-31,"['Å administrere og utøve den daglige drift av barnehager, og ivareta', 'fellesfunksjoner for Eventus-barnehagene. Videre skal selskapet eie og', 'drive fast eiendom, investere i aksjer, samt deltagelse i andre', 'selskaper, og annet som hermed står i forbindelse. Selskapet vil også', 'drive gård med sauehold, til bruk for barnehagene til Eventus.', 'Selskapet skal drives som et ikke-kommersielt foretak, der eventuelle', 'overskudd på driften skal investeres i selskapet.']","['Kjøp, salg og drift av fast eiendom til bruk til barnehager.', 'Gårdsdrift med sauehold.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,5237,RÅDAL,['Kvernslåttvegen 41'],BERGEN,4601,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/988256455,,,,,,,,,
912170357,,VESTRE AKER OMSORG AS,,2013-07-02,False,,,False,2013-06-26,True,False,False,2022,False,False,False,Bokmål,2013-06-26,"['Drive private omsorgstjenester, innbefattet barnehagedrift.']",['Drift av familiebarnehage.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,0376,OSLO,['Bernhard Herres vei 9'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/912170357,,,,,,,,,
974533588,,TÅRNSVALEN AS,www.tornsvalen.no,1995-06-29,True,,12.0,True,1995-02-01,True,False,False,2022,False,False,False,Bokmål,2023-10-16,"['Barnehager og hva som herved står i forbindelse, forretningsbygg,', 'utleie og annen eiendomsrelatert virksomhet.']",['Drift av barnehage og hva som herved står i forbindelse'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,0776,OSLO,['Risalléen 36'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/974533588,,,,,,,,,
913307062,,SARAS BARNEHAGER AS,,2014-03-06,False,,,False,2014-01-11,True,False,False,2021,True,False,False,Bokmål,2022-08-20,"['Sikre utviklings- og aktivitetsmuligheter i nær forståelse og', 'samarbeid med barnas hjem. Barnehagen drives etter bestemmelser i lov', 'om barnehager. Delta i lignende virksomhet, kjøp og salg av aksjer,', 'eller på annen måte gjøre seg interesser i andre foretagender.']",['Familiebarnehage.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,0650,OSLO,['Borggata 8'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/913307062,,,,,,2023-10-10,,,
992208430,,BANEVEIEN BARNEHAGE AS,,2008-01-31,False,,33.0,True,2008-01-08,True,False,False,2022,False,False,False,Bokmål,2023-09-12,['Barnehagevirksomhet.'],['Drift av barnehager.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,1743,KLAVESTADHAUGEN,['Bodals vei 2C'],SARPSBORG,3105,88.911,Barnehager,,,Norge,NO,1738,BORGENHAUGEN,['Baneveien 20E'],SARPSBORG,3105,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992208430,,,,,,,,,
946272620,,MOBARN SA,,1995-02-19,True,,7.0,True,1987-12-15,True,False,False,2022,False,False,False,Bokmål,2021-10-20,"['Å eie og drive barnehage til det beste for medlemmene og deres barn.', 'Foretaket skal fremme medlemmenes økonomiske interesser ved å tilby', 'barnehagetjenester fra foretaket. Formålet er ikke kapitalavkastning', 'til medlemmene, og det skal ikke utdeles utbytte. Eventuelt', 'årsoverskudd skal godskrives egenkapitalen i foretaket.']",['Barnehagedrift.'],SA,Samvirkeforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/SA,,,,,,,,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,6413,MOLDE,['Hamnegata 8B'],MOLDE,1506,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/946272620,,,,,,,,,
997126971,,RYSSTAD DRIFT,,2011-07-09,False,,8.0,True,,True,False,False,,False,False,False,Bokmål,,,"['Barnehagedrift, kulturelle aktiviteter for barn, samt relevante', 'oppgaver forbundet med aktiviteter for barn.']",ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,88.911,Barnehager,,,Norge,NO,0682,OSLO,['Låveveien 26D'],OSLO,0301,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/997126971,,,,,,,,,
970133194,,BLÅ KORS OPPLÆRINGSSENTER AGLO,,1995-03-12,True,,38.0,True,1925-11-06,False,False,False,2022,False,False,False,Bokmål,,,['Sosiale tjenester for rusmisbrukere utenfor institusjon'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,88.911,Barnehager,,,Norge,NO,7510,SKATVAL,['Fløanvegen 89'],STJØRDAL,5035,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/970133194,85.320,Videregående opplæring innen tekniske og andre yrkesfaglige studieretninger,,,,,,,
987985135,,KROHNSTAD MONTESSORIBARNEHAGE ÅRØ AS,krohnstad.no,2005-03-14,False,,42.0,True,2005-01-01,True,False,False,2022,False,False,False,Bokmål,2023-05-23,"['Barnehage samt virksomhet som står i forbindelse med dette, herunder', 'deltakelse i andre selskaper med liknende virksomhet.']","['Barnehage samt virksomhet som står i forbindelse med dette, herunder', 'deltakelse i andre selskaper med liknende virksomhet.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,6421,MOLDE,['Krohnsvingen 10'],MOLDE,1506,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/987985135,,,,,,,,,
992725982,,INGVILDS BARNEHAGE Ingvild Elisabeth Eide,,2008-05-29,False,,10.0,True,,False,False,False,,False,False,False,Bokmål,,,['Familiebarnehage.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Norge,NO,0383,OSLO,['Vækerøveien 124D'],OSLO,0301,88.911,Barnehager,,,Norge,NO,0281,OSLO,['Bestumveien 43'],OSLO,0301,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/992725982,,,,,,,,,
984685920,,FRIKULT AS,,2002-08-15,True,,5.0,True,2002-04-30,True,False,False,2022,False,False,False,Bokmål,2009-10-07,"['Drive helhetlig senter, der undervisning, rehabilitering, jobbskaping,', 'motivasjon, forebygging og positiv personlig utvikling står sentralt.', 'Virksomheten har et ideelt (ikke-økonomisk) formål, og skal drives', 'etter en ideologi som fremmer ydmykhet og kjærlighet til natur,', 'samarbeid og toleranse mellom mennesker, fokusering på praktisk arbeid', 'knyttet opp mot natur og en bærekraftig utvikling.  Selskapet skal', 'anstrenge seg for å skape nye langsiktige arbeidsplasser uten store', 'investeringer, der sunn økonomisk drift vil gi lave driftsutgifter.', 'Man skal arbeide for å gi deltagerne innsikt i seg selv og sine', 'styrker, likeså utvikle hver enkelt mot et helhetlig og harmonisk', 'individ. Selskapet skal arbeide for å viske ut generasjonsmotsetninger', 'og i stedet integrere flere generasjoner i prosjekt- og', 'jobbsammenheng.  Selskapet skal lære deltagerne betydning av', 'solidaritet og fellesskap, likeså betydningen og verdien av å ha', 'faste, trygge, bærekraftige arbeidsplasser.  Selskapet skal - når', 'generalforsamlingen finner tiden moden - etablere nye Frikultsentra i', 'andre kommuner.']","['Rehabilitering, jobbskapning-, motivasjons- og kompetansesenter med', 'spesiell bruk av natur/friluftsliv som verktøy i arbeidet, herunder', 'skole og barnehage.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,8601,MO I RANA,['Postboks 421'],RANA,1833,85.599,Annen undervisning ikke nevnt annet sted,,,Norge,NO,8616,MO I RANA,['Øyjordsveien 1'],RANA,1833,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/984685920,,,,,,,,,
984128681,,EPLETUNET BARNEHAGE AS,,2002-01-31,False,,26.0,True,2002-01-02,True,False,False,2022,False,False,False,Bokmål,2022-10-14,['Drift av barnehage.'],['Drift av barnehage.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,1930,AURSKOG,['Aurveien'],AURSKOG-HØLAND,3226,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/984128681,,,,,,,,,
948554062,,STUDENTSAMSKIPNADEN SIO,,1995-02-19,True,['Utleier av bygg eller anlegg'],758.0,True,1938-06-16,True,False,False,2022,False,False,False,Bokmål,2020-02-12,"['Velferdsvirksomhet for studenter i Oslo: student-', 'service, helsetjeneste, sosionomtjeneste, barne-', 'hager, idrettsvirksomhet, studentboliger, kantine-', 'drift, bokhandel, salg av off. publ., foto/fono,', 'kurssenter, pc-salg.']","['Velferdsvirksomhet for studenter i Oslo: student-', 'service, helsetjeneste, sosionomtjeneste, barne-', 'hager, idrettsvirksomhet, studentboliger, kantine-', 'drift, bokhandel, salg av off. publ., foto/fono,', 'kurssenter, pc-salg. Allmenn legetjeneste.']",SÆR,Annet foretak iflg. særskilt lov,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/S%C3%86R,Norge,NO,0314,OSLO,['Postboks 94   Blinderen'],OSLO,0301,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,0372,OSLO,"['Domus Athletica', 'Trimveien 4']",OSLO,0301,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/948554062,88.911,Barnehager,68.209,Utleie av egen eller leid fast eiendom ellers,,,,,
916342152,,LAMAR EIENDOM AS,,2015-12-10,False,,,False,2015-09-12,True,False,False,2022,False,False,False,Bokmål,2021-06-28,"['Kjøp av eiendom, utleie av disse og annet som naturlig faller sammen', 'med dette.']","['Kjøp, salg og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,8310,KABELVÅG,['Korsveien 2'],VÅGAN,1865,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/916342152,,,,,,,,,
965040986,,PALMQVIST AS,,1995-02-20,False,,,False,1992-07-01,True,False,False,2022,False,False,False,Bokmål,2003-06-30,"['Eie og drive barnehavevirksomhet, samt utleie av', 'bolig- og næringseiendom.']","['Eie og drive barnehavevirksomhet, samt utleie av', 'bolig- og næringseiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,0756,OSLO,['Griniveien 43'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/965040986,,,,,,,,,
956204860,,STUDENTSAMSKIPNADEN I INNLANDET,www.sinn.no,1995-03-12,True,['Utleier av bygg eller anlegg'],138.0,True,,True,False,False,2023,False,False,False,Bokmål,2016-10-19,"['Ta seg av interesser som knytter seg til elevenes', 'og studentenes velferdsbehov ved det enkelte lære-', 'sted.']","['Ta seg av interesser som knytter seg til elevenes', 'og studentenes velferdsbehov ved det enkelte lære-', 'sted.']",SÆR,Annet foretak iflg. særskilt lov,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/S%C3%86R,Norge,NO,2601,LILLEHAMMER,['Postboks 194'],LILLEHAMMER,3405,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,2624,LILLEHAMMER,['Vormstuguvegen 2'],LILLEHAMMER,3405,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/956204860,56.290,Kantiner drevet som selvstendig virksomhet,,,,,,,
947506579,,"SIT STUDENTSAMSKIPNADEN I GJØVIK, ÅLESUND OG TRONDHEIM",www.sit.no,1995-02-19,True,['Utleier av bygg eller anlegg'],562.0,True,1948-04-23,True,False,False,2022,False,False,False,Bokmål,2018-02-02,"['Ta seg av interesser som knytter seg til studentenes velferdsbehov ved', 'læresteder som er tilknyttet studentsamskipnaden.']","['Studentsamskipnaden har til oppgave å ta seg av interesser som', 'knytter seg til studentenes velferdsbehov ved de læresteder i', 'Trondheim som er tilknyttet studentsamskipnaden.']",SÆR,Annet foretak iflg. særskilt lov,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/S%C3%86R,Norge,NO,7005,TRONDHEIM,['Postboks 2460 Torgarden'],TRONDHEIM,5001,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,7034,TRONDHEIM,['Kolbjørn Hejes vei 4'],TRONDHEIM,5001,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/947506579,88.911,Barnehager,86.904,Annen forebyggende helsetjeneste,,,,,
819780722,,VELLEBARNEHAGENE AS,,,,,,,,,,,,,,,,,,,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,,,,,,,,,,,,,,https://data.brreg.no/enhetsregisteret/api/enheter/819780722,,,,,2023-01-21,,,,
960033590,,STUDENTSAMSKIPNADEN PÅ VESTLANDET,www.sammen.no,1995-03-12,True,['Utleier av bygg eller anlegg'],486.0,True,,True,False,False,2022,False,False,False,Bokmål,2016-10-25,"['Velferdsorganisasjon for studenter i h.h.t. lov av', '9. mai 1986 nr 19.']","['Velferdsorganisasjon for studenter i h.h.t. lov av', '9. mai 1986 nr 19.']",SÆR,Annet foretak iflg. særskilt lov,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/S%C3%86R,Norge,NO,5007,BERGEN,['Parkveien 1'],BERGEN,4601,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,5007,BERGEN,['Villaveien 10'],BERGEN,4601,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/960033590,93.130,Treningssentre,,,,,,,
951103217,,NORD STUDENTSAMSKIPNAD,,1995-03-12,True,,126.0,True,1989-01-01,True,False,False,2022,False,False,False,Bokmål,2015-12-09,"['Å ta seg av interesser som knytter seg til', 'studentenes velferdsbehov.']","['Å ta seg av interesser som knytter seg til', 'studentenes velferdsbehov.']",SÆR,Annet foretak iflg. særskilt lov,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/S%C3%86R,Norge,NO,8049,BODØ,['Postboks 1490'],BODØ,1804,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,8026,BODØ,['Universitetsalléen 11'],BODØ,1804,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/951103217,56.290,Kantiner drevet som selvstendig virksomhet,,,,,,,
996820645,,SKAUBO HOLDING AS,,2011-04-13,False,,,False,2011-02-21,True,False,False,2023,False,False,False,Bokmål,2021-09-11,"['Investeringsvirksomhet i aksjer, eiendomsforvaltning og alt hva hermed', 'kan forbindes.']","['Investering i aksjer, eiendomsforvaltning.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1356,BEKKESTUA,['Furuveien 1'],BÆRUM,3201,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/996820645,,,,,,,,,
924058625,,MENIGHETSBARNEHAGEN I TRØGSTAD AS,,2019-12-11,False,,17.0,True,2019-10-29,True,False,False,2022,False,False,False,Bokmål,2019-10-29,"['Drift av barnehage. Virksomheten er av ideell natur, og det utbetales', 'ikke utbytte til aksjonærene. Ved opphør av virksomheten skal', 'eventuelt overskudd etter realisering av selskapets eiendeler gå til', 'barne- og ungdomsarbeid i Trøgstad og Båstad menighet.']",['Barnehagedrift av ideell natur.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,1860,TRØGSTAD,['Trøgstadveien 1200'],INDRE ØSTFOLD,3118,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/924058625,,,,,,,,,
